Crash ID,Crash Severity,Crash Time,Day of Week,Manner of Collision,Speed Limit,Surface Condition,Surface Type,Surface Width,Weather Condition,Vehicle Body Style,Person Age,Person Alcohol Result,Person Drug Test Result,Person Ethnicity,Person Gender,y
19701127,B - SUSPECTED MINOR INJURY,15:35:00,SUNDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,30,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",45,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,145
19576847,C - POSSIBLE INJURY,09:43:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,50,1 - DRY,No Data,,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",22,No Data,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,38
19666589,N - NOT INJURED,09:47:00,SATURDAY,ANGLE - BOTH GOING STRAIGHT,40,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,42,No Data,97 - NOT APPLICABLE,A - ASIAN,2 - FEMALE,103
19627339,N - NOT INJURED,15:09:00,,ONE MOTOR VEHICLE - GOING STRAIGHT,35,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,58,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,55
19508133,N - NOT INJURED,14:34:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,30,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,1,No Data,No Data,B - BLACK,,51
19557813,N - NOT INJURED,14:31:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,30,1 - DRY,No Data,No Data,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",41,No Data,,H - HISPANIC,1 - MALE,34
19566089,N - NOT INJURED,23:20:00,THURSDAY,ONE MOTOR VEHICLE - BACKING,15,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",20,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,1250
19642693,N - NOT INJURED,12:40:00,WEDNESDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,98 - OTHER,2 - FEMALE,50
19480667,N - NOT INJURED,13:41:00,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,1 - DRY,No Data,48,,"P4 - PASSENGER CAR, 4-DOOR",8,No Data,No Data,W - WHITE,1 - MALE,45
19692270,N - NOT INJURED,,MONDAY,ONE MOTOR VEHICLE - BACKING,25,1 - DRY,No Data,No Data,,"P4 - PASSENGER CAR, 4-DOOR",20,,,B - BLACK,,845
19675479,N - NOT INJURED,12:46:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,48,1 - CLEAR,VN - VAN,36,No Data,97 - NOT APPLICABLE,,1 - MALE,104
19596240,N - NOT INJURED,,MONDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,41,No Data,97 - NOT APPLICABLE,A - ASIAN,,38
19569187,N - NOT INJURED,17:56:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,30,1 - DRY,No Data,No Data,2 - CLOUDY,PK - PICKUP,16,No Data,No Data,B - BLACK,2 - FEMALE,124
19583932,N - NOT INJURED,,MONDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,2 - WET,No Data,72,3 - RAIN,PK - PICKUP,28,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,63
19646957,B - SUSPECTED MINOR INJURY,11:12:00,WEDNESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,,1 - CLEAR,PK - PICKUP,45,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,34
19596681,B - SUSPECTED MINOR INJURY,19:30:00,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,1 - DRY,No Data,72,,"P4 - PASSENGER CAR, 4-DOOR",16,No Data,No Data,H - HISPANIC,1 - MALE,43
19596745,N - NOT INJURED,16:06:00,SUNDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,50,1 - DRY,No Data,48,1 - CLEAR,SV - SPORT UTILITY VEHICLE,No Data,No Data,No Data,B - BLACK,1 - MALE,77
19541067,N - NOT INJURED,18:09:00,FRIDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,48,No Data,97 - NOT APPLICABLE,A - ASIAN,2 - FEMALE,28
19571657,N - NOT INJURED,13:14:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,55,1 - DRY,No Data,24,1 - CLEAR,SV - SPORT UTILITY VEHICLE,4,No Data,No Data,W - WHITE,1 - MALE,22
19479575,B - SUSPECTED MINOR INJURY,13:52:00,FRIDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,72,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",11,No Data,No Data,,2 - FEMALE,32
19705758,N - NOT INJURED,08:53:00,WEDNESDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,50,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",25,No Data,97 - NOT APPLICABLE,B - BLACK,,7
19583246,N - NOT INJURED,11:20:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,45,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",23,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,37
19612406,N - NOT INJURED,19:00:00,WEDNESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,1 - DRY,No Data,72,1 - CLEAR,VN - VAN,22,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,15
19708113,N - NOT INJURED,20:58:00,SATURDAY,ANGLE - BOTH GOING STRAIGHT,40,1 - DRY,No Data,55,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",20,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,37
19507423,N - NOT INJURED,21:30:00,TUESDAY,ANGLE - BOTH GOING STRAIGHT,35,1 - DRY,No Data,No Data,1 - CLEAR,VN - VAN,76,No Data,,B - BLACK,2 - FEMALE,28
19556948,99 - UNKNOWN,17:33:00,,ONE MOTOR VEHICLE - BACKING,5,1 - DRY,No Data,,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,99 - UNKNOWN,99 - UNKNOWN,38
19711098,N - NOT INJURED,18:55:00,FRIDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,40,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",31,No Data,No Data,,2 - FEMALE,47
19620020,A - SUSPECTED SERIOUS INJURY,14:12:00,FRIDAY,ANGLE - BOTH GOING STRAIGHT,70,2 - WET,No Data,52,3 - RAIN,PK - PICKUP,20,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,79
19646488,B - SUSPECTED MINOR INJURY,02:08:00,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,45,1 - DRY,No Data,No Data,1 - CLEAR,MC - MOTORCYCLE,20,,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,53
19541831,N - NOT INJURED,,SATURDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,1 - DRY,No Data,No Data,1 - CLEAR,"P2 - PASSENGER CAR, 2-DOOR",21,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,17
19514901,N - NOT INJURED,06:56:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,40,2 - WET,No Data,24,3 - RAIN,"P4 - PASSENGER CAR, 4-DOOR",30,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,38
19665757,N - NOT INJURED,04:21:00,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,1 - DRY,No Data,,1 - CLEAR,PK - PICKUP,,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,105
19756888,N - NOT INJURED,18:00:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,,1 - CLEAR,PK - PICKUP,,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,90
19737011,N - NOT INJURED,14:30:00,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",18,No Data,97 - NOT APPLICABLE,W - WHITE,,45
19517270,N - NOT INJURED,13:56:00,SATURDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,45,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,54,No Data,,H - HISPANIC,1 - MALE,90
19519639,N - NOT INJURED,13:27:00,SUNDAY,SAME DIRECTION - ONE STRAIGHT-ONE RIGHT TURN,50,2 - WET,No Data,64,3 - RAIN,SV - SPORT UTILITY VEHICLE,58,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,33
19569182,C - POSSIBLE INJURY,10:10:00,FRIDAY,ANGLE - BOTH GOING STRAIGHT,30,1 - DRY,No Data,,,SV - SPORT UTILITY VEHICLE,6,No Data,No Data,W - WHITE,2 - FEMALE,38
19585830,B - SUSPECTED MINOR INJURY,16:29:00,TUESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,72,1 - CLEAR,,17,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,51
19718287,B - SUSPECTED MINOR INJURY,01:20:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,72,1 - CLEAR,,35,,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,50
19604875,N - NOT INJURED,14:10:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,2 - WET,No Data,48,3 - RAIN,SV - SPORT UTILITY VEHICLE,33,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,112
19560959,N - NOT INJURED,,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,,,PK - PICKUP,42,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,20
19734697,N - NOT INJURED,17:20:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,70,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",64,No Data,No Data,W - WHITE,2 - FEMALE,24
19504772,N - NOT INJURED,12:15:00,SUNDAY,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,40,2 - WET,No Data,No Data,3 - RAIN,"P4 - PASSENGER CAR, 4-DOOR",28,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,35
19582420,N - NOT INJURED,,SUNDAY,ONE MOTOR VEHICLE - TURNING RIGHT,50,1 - DRY,No Data,72,,SV - SPORT UTILITY VEHICLE,25,No Data,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,30
19692185,N - NOT INJURED,12:50:00,TUESDAY,ONE MOTOR VEHICLE - OTHER,-1,1 - DRY,No Data,No Data,1 - CLEAR,99 - UNKNOWN,No Data,No Data,97 - NOT APPLICABLE,,99 - UNKNOWN,13
19517466,N - NOT INJURED,10:55:00,SATURDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,72,1 - CLEAR,TR - TRUCK,,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,50
19756500,N - NOT INJURED,02:55:00,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",26,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,61
19542256,N - NOT INJURED,12:53:00,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,50,2 - WET,No Data,24,3 - RAIN,SV - SPORT UTILITY VEHICLE,50,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,22
19678196,C - POSSIBLE INJURY,14:48:00,SUNDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,40,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,80,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,42
19481238,N - NOT INJURED,03:07:00,,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,48,1 - CLEAR,TR - TRUCK,41,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,21
19591716,N - NOT INJURED,23:17:00,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,No Data,B - BLACK,2 - FEMALE,60
19727647,N - NOT INJURED,21:13:00,SUNDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,20
19541214,N - NOT INJURED,15:38:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,48,2 - CLOUDY,"P2 - PASSENGER CAR, 2-DOOR",36,No Data,No Data,,2 - FEMALE,181
19713041,C - POSSIBLE INJURY,17:58:00,MONDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",23,No Data,,A - ASIAN,1 - MALE,26
19511059,N - NOT INJURED,21:55:00,TUESDAY,ANGLE - BOTH GOING STRAIGHT,60,1 - DRY,No Data,24,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",17,No Data,No Data,W - WHITE,1 - MALE,84
19510158,N - NOT INJURED,,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,30,1 - DRY,No Data,No Data,2 - CLOUDY,VN - VAN,29,No Data,97 - NOT APPLICABLE,B - BLACK,1 - MALE,55
19618500,C - POSSIBLE INJURY,13:03:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,70,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,,No Data,No Data,W - WHITE,2 - FEMALE,84
19597014,A - SUSPECTED SERIOUS INJURY,,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,60,1 - DRY,No Data,24,1 - CLEAR,TR - TRUCK,31,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,70
19689454,N - NOT INJURED,09:16:00,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,50,1 - DRY,No Data,64,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",23,,97 - NOT APPLICABLE,I - AMER. INDIAN/ALASKAN NATIVE,1 - MALE,71
19730640,N - NOT INJURED,15:36:00,,ONE MOTOR VEHICLE - BACKING,5,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,34,No Data,No Data,W - WHITE,2 - FEMALE,25
19725836,C - POSSIBLE INJURY,20:14:00,THURSDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,,,SV - SPORT UTILITY VEHICLE,32,No Data,97 - NOT APPLICABLE,A - ASIAN,,32
19494282,C - POSSIBLE INJURY,07:31:00,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,35,1 - DRY,No Data,,1 - CLEAR,SB - YELLOW SCHOOL BUS,11,No Data,No Data,W - WHITE,2 - FEMALE,28
19744533,N - NOT INJURED,13:45:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,40,1 - DRY,No Data,No Data,1 - CLEAR,,49,No Data,,W - WHITE,1 - MALE,50
19642227,A - SUSPECTED SERIOUS INJURY,13:37:00,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,30,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,8,No Data,No Data,W - WHITE,2 - FEMALE,98
19506426,N - NOT INJURED,07:27:00,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,30,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,10,,No Data,H - HISPANIC,2 - FEMALE,45
19530076,N - NOT INJURED,06:05:00,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,1 - DRY,No Data,No Data,1 - CLEAR,"P2 - PASSENGER CAR, 2-DOOR",,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,32
19627986,C - POSSIBLE INJURY,15:45:00,THURSDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,30,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",40,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,45
19489543,C - POSSIBLE INJURY,15:33:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,20,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",39,No Data,97 - NOT APPLICABLE,H - HISPANIC,,43
19548249,B - SUSPECTED MINOR INJURY,14:50:00,MONDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,50,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,31,No Data,No Data,,2 - FEMALE,53
19547810,N - NOT INJURED,04:53:00,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,35,2 - WET,No Data,No Data,,PK - PICKUP,33,No Data,97 - NOT APPLICABLE,W - WHITE,,58
19616372,N - NOT INJURED,16:35:00,FRIDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,50,1 - DRY,No Data,64,,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,47
19540154,C - POSSIBLE INJURY,17:52:00,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,20,1 - DRY,No Data,No Data,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",19,No Data,97 - NOT APPLICABLE,H - HISPANIC,,68
19651350,B - SUSPECTED MINOR INJURY,15:47:00,FRIDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,50,1 - DRY,No Data,64,1 - CLEAR,,56,,No Data,H - HISPANIC,1 - MALE,69
19527649,N - NOT INJURED,13:46:00,TUESDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,55,1 - DRY,No Data,24,1 - CLEAR,PK - PICKUP,60,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,33
19602924,N - NOT INJURED,07:10:00,THURSDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,35,1 - DRY,No Data,No Data,1 - CLEAR,,69,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,48
19693236,N - NOT INJURED,15:51:00,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,55,1 - DRY,No Data,24,1 - CLEAR,SV - SPORT UTILITY VEHICLE,12,No Data,No Data,W - WHITE,2 - FEMALE,28
19654937,C - POSSIBLE INJURY,,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,2 - WET,No Data,No Data,3 - RAIN,"P4 - PASSENGER CAR, 4-DOOR",60,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,55
19588521,C - POSSIBLE INJURY,19:12:00,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,30,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,35,,97 - NOT APPLICABLE,,1 - MALE,95
19576972,N - NOT INJURED,06:23:00,,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,40,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,28,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,89
19582412,N - NOT INJURED,10:47:00,SUNDAY,ANGLE - BOTH GOING STRAIGHT,50,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",19,No Data,No Data,I - AMER. INDIAN/ALASKAN NATIVE,2 - FEMALE,35
19689885,N - NOT INJURED,13:15:00,FRIDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,No Data,1 - CLEAR,,16,No Data,No Data,H - HISPANIC,1 - MALE,35
19585312,N - NOT INJURED,22:27:00,,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,40,1 - DRY,No Data,,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",18,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,51
19507546,N - NOT INJURED,08:00:00,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,30,1 - DRY,No Data,,1 - CLEAR,SV - SPORT UTILITY VEHICLE,15,No Data,No Data,H - HISPANIC,1 - MALE,40
19482292,N - NOT INJURED,05:00:00,,ONE MOTOR VEHICLE - TURNING RIGHT,50,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",25,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,174
19536312,C - POSSIBLE INJURY,11:01:00,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,40,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,65,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,166
19483364,N - NOT INJURED,14:23:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,45,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",No Data,No Data,97 - NOT APPLICABLE,,99 - UNKNOWN,0
19768066,N - NOT INJURED,07:56:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,50,1 - DRY,No Data,,1 - CLEAR,SV - SPORT UTILITY VEHICLE,19,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,40
19551226,N - NOT INJURED,12:30:00,WEDNESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,No Data,1 - CLEAR,,37,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,20
19632752,N - NOT INJURED,10:44:00,,ANGLE - ONE STRAIGHT-ONE LEFT TURN,25,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,37,No Data,,,2 - FEMALE,16
19599115,N - NOT INJURED,,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,35,2 - WET,No Data,72,3 - RAIN,"P4 - PASSENGER CAR, 4-DOOR",40,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,40
19544067,N - NOT INJURED,08:20:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,35,1 - DRY,No Data,No Data,,"P4 - PASSENGER CAR, 4-DOOR",,No Data,,H - HISPANIC,1 - MALE,0
19695571,C - POSSIBLE INJURY,16:29:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,No Data,1 - CLEAR,BU - BUS,,No Data,No Data,99 - UNKNOWN,1 - MALE,51
19609232,N - NOT INJURED,14:05:00,FRIDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,55,1 - DRY,No Data,24,1 - CLEAR,PK - PICKUP,28,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,61
19749321,N - NOT INJURED,18:41:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,50,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",17,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,49
19754924,B - SUSPECTED MINOR INJURY,17:57:00,WEDNESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,35,1 - DRY,No Data,,1 - CLEAR,SV - SPORT UTILITY VEHICLE,36,No Data,97 - NOT APPLICABLE,A - ASIAN,,27
19570715,99 - UNKNOWN,02:00:00,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,30,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",21,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,374
19661914,A - SUSPECTED SERIOUS INJURY,,TUESDAY,ONE MOTOR VEHICLE - BACKING,30,1 - DRY,No Data,No Data,1 - CLEAR,TT - TRUCK TRACTOR,23,No Data,No Data,W - WHITE,1 - MALE,43
19596731,B - SUSPECTED MINOR INJURY,20:31:00,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,30,1 - DRY,No Data,No Data,1 - CLEAR,MC - MOTORCYCLE,46,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,28
19664210,C - POSSIBLE INJURY,13:31:00,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,2 - WET,No Data,No Data,3 - RAIN,"P2 - PASSENGER CAR, 2-DOOR",52,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,71
19566088,C - POSSIBLE INJURY,18:40:00,MONDAY,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,60,1 - DRY,No Data,24,1 - CLEAR,PK - PICKUP,16,,97 - NOT APPLICABLE,W - WHITE,,71
19553244,99 - UNKNOWN,03:00:00,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,25,1 - DRY,No Data,No Data,1 - CLEAR,,No Data,No Data,97 - NOT APPLICABLE,,99 - UNKNOWN,266
19515825,C - POSSIBLE INJURY,15:06:00,FRIDAY,ANGLE - BOTH GOING STRAIGHT,50,1 - DRY,No Data,,2 - CLOUDY,,18,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,41
19703164,N - NOT INJURED,,THURSDAY,ANGLE - BOTH GOING STRAIGHT,-1,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",36,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,64
19678197,B - SUSPECTED MINOR INJURY,16:45:00,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,30,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,31,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,65
19760577,N - NOT INJURED,20:37:00,SUNDAY,OPPOSITE DIRECTION - BOTH GOING STRAIGHT,50,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,67,No Data,,B - BLACK,2 - FEMALE,23
19544505,N - NOT INJURED,08:23:00,MONDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,45,1 - DRY,No Data,50,1 - CLEAR,SV - SPORT UTILITY VEHICLE,34,No Data,97 - NOT APPLICABLE,B - BLACK,1 - MALE,94
19681970,99 - UNKNOWN,17:59:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,50,1 - DRY,No Data,48,1 - CLEAR,99 - UNKNOWN,No Data,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,86
